Run_ID,Revenue_Mult,CAPEX_Mult,OPEX_Mult,Solar_Mult,Project_IRR,Equity_IRR,NPV_USD,Payback_Years
0,1.0496714153011233,0.9889388559063053,1.077722624572083,1.0761514928204012,0.062429798531855735,0.06661441178054651,-14827969.034460515,17.0
1,0.9765846625276664,0.9812690434440655,1.189505537860887,1.0383717364576455,0.04651429871169518,0.05503414306034966,-20146233.9735267,18.0
2,0.9530525614065047,1.0434048034868773,0.9443898768625045,0.9767135123214872,0.03475997549583221,0.04631865920891834,-25288494.365076955,19.0
3,1.0241962271566034,0.8469375804273762,0.7930098600984361,0.9718856235379514,0.0693146381259192,0.07144432420847666,-10533314.705762787,17.0
4,0.8987168879665576,1.025139786607622,0.8910371109374546,0.9293848149332354,0.024360037111026592,0.038709270077818,-27957643.693103727,19.0
5,1.1465648768921555,0.9819378959610772,1.0081033845625509,0.9287625906893272,0.05690768742049632,0.0626275079785649,-16662120.74871198,18.0
6,0.9455617275474817,1.0088738071767893,0.8618807707093237,1.0187849009172836,0.04449881488063891,0.05343261574562367,-21357632.65341671,18.0
7,0.9399361310081195,0.9766645000165378,0.9277952065324724,1.092613909225447,0.054552830922392194,0.0608956157176896,-17373777.186393697,18.0
8,0.9986502775262066,0.915383125683528,1.0987053894523826,0.9389578175014489,0.045621718823287256,0.05436433953768048,-19062428.00963927,18.0
9,1.0208863595004756,0.843226390089618,0.8406176741321884,1.0098430617934562,0.07338793765866734,0.07429513383226936,-9179605.99895309,17.0
10,1.0738466579995412,1.0137094624951977,0.9861222061134112,0.9849448152205356,0.05306074743927399,0.05981060788108882,-18557273.18036717,18.0
11,0.8521478009632573,0.9424124633284233,0.9447233474848256,1.0528561113109458,0.040652170258383954,0.05064971114477496,-21124018.6293143,18.0
12,1.0343618289568461,0.8589567875709813,1.0388900763273754,0.9807458859791842,0.06447626137657606,0.06809976518089171,-12240112.039272925,17.0
13,0.9323077999694042,1.0489341031072694,1.1237199426995141,1.04656400595581,0.03600316377360503,0.04727441465610896,-25037816.31801273,18.0
14,0.9160782476777362,0.9752630099319028,1.0397516117684278,1.048777256356118,0.04357957207918646,0.05281308312329973,-20950425.520269766,18.0
15,0.952082576215471,0.9851472818668946,0.8672398031192766,0.9401896687959664,0.037664094879615514,0.04843234287883416,-22996333.63547313,18.0
16,1.08125258223942,1.108499202285666,0.9913587854103599,1.0501766448946013,0.052420471927066524,0.05932075691225131,-20531737.287707414,18.0
17,1.0361636025047634,0.9483904196315901,1.0433674726610096,1.0769018283232985,0.06618010033514538,0.06927923978992201,-12913201.404180849,17.0
18,0.9964173960890048,1.1251714924651206,0.6856305875092307,1.0410951252187612,0.04582526433446644,0.054357791794367394,-23313922.948695567,18.0
19,1.008704706823817,0.9760794119627306,1.0110112931842603,0.9006215542699554,0.03694240319464319,0.04795038068029393,-23013995.165480275,18.0
20,0.9780328112162489,1.0285690057209398,1.177347285368982,0.9740864890863177,0.03363395743574601,0.04557571503599041,-25298852.786250025,19.0
21,0.9191506397106812,0.9598594365132371,1.109848254124249,1.0164375554829843,0.039878678200690444,0.050122506361937186,-21760289.824752282,18.0
22,0.9470239796232961,1.0410613946490685,1.0116493059217648,1.0484322495266445,0.041608737594058115,0.05134435362939969,-23016330.002321646,18.0
23,0.9297946906122647,0.9737870282721786,0.9529470216241411,0.9268242525933941,0.031903529363461226,0.04427382201588398,-24443237.37628446,19.0
